Site Name,Plugin Name,Installed Version,Threat Title,CVE,CVSS Score,Reference
test_13,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_346,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_151,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_65,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_406,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_44,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_148,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_24,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_48,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_264,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_370,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_242,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_99,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_200,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_202,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_171,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_286,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_121,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_21,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_106,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_262,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_358,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_195,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_369,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_424,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_190,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_144,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_257,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_80,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_239,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_295,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_127,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_131,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_20,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_120,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_164,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_108,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_102,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_83,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_414,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_427,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_404,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_125,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_111,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_8,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_224,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_130,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_5,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_311,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_22,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_29,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_297,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_259,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_129,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_28,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_423,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_43,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_15,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_233,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_351,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_429,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_378,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_317,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_19,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_68,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_47,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_162,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_164,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_227,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_7,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_154,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_167,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_193,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_279,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_30,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_73,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_18,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_194,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_136,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_131,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_74,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_183,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_345,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_384,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_194,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_132,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_185,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_40,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_123,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_403,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_126,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_24,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_87,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_6,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_221,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_48,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_413,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_362,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_260,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_155,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_150,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_56,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_198,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_392,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_114,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
